time,random_input,value,random_output
761,0.2,0.8930368,-0.33456036
762,0.2,0.944935177,0.314192785
763,0.2,0.992635429,-0.205336794
764,0.2,1.03488229,-0.446019384
765,0.2,1.071742963,0.548083587
766,0.2,1.103883279,0.028116251
767,0.2,1.132084542,0.135228278
768,0.2,1.156999939,0.054466495
769,0.2,1.179086706,-0.005098324
770,0.2,1.198648958,0.262236842
771,0.2,1.215943636,0.334621456
772,0.2,1.231322353,-0.33573146
773,0.2,1.245383044,0.183133795
774,0.2,1.259052213,-0.239347392
775,0.2,1.273382716,-0.493746212
776,0.2,1.288737024,0.396839589
777,0.2,1.303363857,-0.279322636
778,0.2,1.312548982,-0.194823785
779,0.2,1.310239557,-0.273327652
780,0.2,1.29258957,0.083594077
781,0.2,1.259803743,-0.067727057
782,0.2,1.21493094,0.391005385
783,0.2,1.16180177,-0.274944329
784,0.2,1.103811828,-0.23569914
785,0.2,1.043576767,-0.255321098
786,0.2,0.982991698,0.052979032
787,0.2,0.923389467,-0.470640379
788,0.2,0.865681369,-0.041888648
789,0.2,0.810454407,0.228937629
790,0.2,0.758028971,-0.449811135
791,0.2,0.708491388,-0.472979159
792,0.2,0.6617312,-0.172490961
793,0.2,0.617535752,0.31020946
794,0.2,0.575783324,0.508028416
795,0.2,0.53667692,-0.272421004
796,0.2,0.500867217,0.463902811
797,0.2,0.469427779,-0.499527423
798,0.2,0.443849412,-0.000610152
799,0.2,0.426193539,-0.091067306
800,0.2,0.419337272,-0.508227874
801,0.2,0.427006096,-0.334263884
802,0.2,0.453015659,0.320759731
803,0.2,0.499223477,-0.28751904
804,0.2,0.563052929,-0.406009294
805,0.2,0.637218621,0.12064805
806,0.2,0.712710032,-0.136578963
807,0.2,0.78227186,-0.053848259
808,0.2,0.841743987,-0.376127316
809,0.2,0.889548076,-0.520444339
810,0.2,0.925670102,-0.038392884
811,0.2,0.950874091,0.090998338
812,0.2,0.966274747,-0.015178765
813,0.2,0.973168821,-0.317813674
814,0.2,0.972995334,-0.321672349
815,0.2,0.967346595,-0.224686903
816,0.2,0.958017324,0.211378757
817,0.2,0.947103023,0.242239586
818,0.2,0.937130613,-0.392599672
819,0.2,0.931125578,0.369629585
820,0.2,0.932408354,0.191392921
821,0.2,0.943906427,-0.084202209
822,0.2,0.967043984,-0.327107207
823,0.2,1.000596721,-0.373785562
824,0.2,1.040044352,0.141430758
825,0.2,1.078401886,0.178668084
826,0.2,1.109098014,0.107621615
827,0.2,1.12889295,-0.434568121
828,0.2,1.138324834,-0.495332374
829,0.2,1.140186618,-0.170896157
830,0.2,1.137899021,-0.114443693
831,0.2,1.134564594,0.021125551
832,0.2,1.132562633,-0.391530497
833,0.2,1.133397213,-0.242456461
834,0.2,1.137643436,-0.300079737
835,0.2,1.144959016,0.119921359
836,0.2,1.154167643,0.186155419
837,0.2,1.163369582,0.395506861
838,0.2,1.16995792,-0.314097636
839,0.2,1.170516296,-0.499123472
840,0.2,1.161065874,0.232630738
841,0.2,1.138547152,-0.493407074
842,0.2,1.103096177,-0.186738999
843,0.2,1.058443641,-0.112970797
844,0.2,1.009700908,0.327957413
845,0.2,0.961180603,0.219890831
846,0.2,0.915682549,0.325658745
847,0.2,0.874624367,0.438692493
848,0.2,0.838338467,0.474480316
849,0.2,0.806347491,0.378573941
850,0.2,0.777642708,0.559792934
851,0.2,0.750996598,0.183268984
852,0.2,0.725287303,0.103392429
853,0.2,0.699770931,-0.185013091
854,0.2,0.674243581,0.268931422
855,0.2,0.649097392,0.41783755
856,0.2,0.625354008,0.379930846
857,0.2,0.604777214,-0.04861047
858,0.2,0.590063959,0.476208264
859,0.2,0.584885044,-0.543504705
860,0.2,0.593307553,0.40499661
861,0.2,0.618239342,0.457824206
862,0.2,0.659474029,-0.452025843
863,0.2,0.713091129,0.540726715
864,0.2,0.773133049,0.036948318
865,0.2,0.834033698,0.107987374
866,0.2,0.891927464,0.371686089
867,0.2,0.944652627,0.198774898
868,0.2,0.991201619,0.45861281
869,0.2,1.031186645,0.497173417
870,0.2,1.064510094,-0.135899237
871,0.2,1.091231834,-0.363085208
872,0.2,1.111565542,0.050175422
873,0.2,1.125938418,0.270902195
874,0.2,1.135079492,-0.534604062
875,0.2,1.140131888,0.325477215
876,0.2,1.142778217,-0.380208579
877,0.2,1.145304359,-0.075229815
878,0.2,1.150430269,0.528474542
879,0.2,1.160710853,0.535511154
880,0.2,1.177480931,-0.386651692
881,0.2,1.199624398,0.31464412
882,0.2,1.222785477,0.413776307
883,0.2,1.240070217,0.116256422
884,0.2,1.244811522,-0.230358501
885,0.2,1.233669656,0.002732423
886,0.2,1.207435707,-0.041799595
887,0.2,1.169521911,0.257338412
888,0.2,1.124063951,-0.029360812
889,0.2,1.074787256,-0.190556954
890,0.2,1.024618035,-0.254374837
891,0.2,0.975672211,0.160763332
892,0.2,0.929349249,-0.44904978
893,0.2,0.886395046,0.2036957
894,0.2,0.846892019,0.392420174
895,0.2,0.810219399,0.403830721
896,0.2,0.775122929,-0.369822754
897,0.2,0.74006958,-0.417528284
898,0.2,0.70390353,-0.08144214
899,0.2,0.666488232,0.025532276
900,0.2,0.628873673,-0.083495447
901,0.2,0.592911827,-0.476755085
902,0.2,0.56077389,0.393569767
903,0.2,0.534782215,-0.464427445
904,0.2,0.517528288,-0.210222502
905,0.2,0.51196963,-0.115459785
906,0.2,0.521122955,0.228542992
907,0.2,0.54707231,0.244896698
908,0.2,0.589565797,0.023739481
909,0.2,0.645301755,-0.100210523
910,0.2,0.708830137,-0.112862793
911,0.2,0.774457997,0.442458138
912,0.2,0.837693694,0.260470001
913,0.2,0.895592822,-0.228331551
914,0.2,0.946384312,-0.490632657
915,0.2,0.98898003,0.0862959
916,0.2,1.022726522,-0.000166882
917,0.2,1.047432043,-0.074573554
918,0.2,1.063474916,-0.140599648
919,0.2,1.071815838,-0.09061401
920,0.2,1.073916845,0.163046236
921,0.2,1.071663668,0.28607323
922,0.2,1.067339842,-0.393396184
923,0.2,1.063608825,0.388309405
924,0.2,1.063382702,0.186663004
925,0.2,1.06943588,0.158206836
926,0.2,1.083716064,-0.341198903
927,0.2,1.106449269,0.270789791
928,0.2,1.135218381,-0.073378475
929,0.2,1.164510279,0.267776019
930,0.2,1.186850764,0.201906209
931,0.2,1.195920135,-0.425163167
932,0.2,1.189436945,0.123505268
933,0.2,1.169312953,0.176862416
934,0.2,1.139701563,-0.320255623
935,0.2,1.105055788,-0.246418753
936,0.2,1.069128403,-0.553139195
937,0.2,1.034698421,0.281719996
938,0.2,1.003584775,0.390034241
939,0.2,0.976678666,-0.065944556
940,0.2,0.953909601,0.181172944
941,0.2,0.934188348,-0.055904718
942,0.2,0.915455337,0.219194942
943,0.2,0.894997572,0.162267871
944,0.2,0.870158246,0.274961565
945,0.2,0.839374144,0.54255702
946,0.2,0.80304357,0.52662889
947,0.2,0.763487785,0.013787743
948,0.2,0.723997856,0.098473358
949,0.2,0.687873285,-0.158749174
950,0.2,0.658050508,0.110563582
951,0.2,0.637104101,0.143858496
952,0.2,0.627181784,0.067415604
953,0.2,0.629665332,-0.420052386
954,0.2,0.644689006,-0.197463773
955,0.2,0.670906286,-0.429958777
956,0.2,0.705812735,-0.030820291
957,0.2,0.746505723,-0.075968041
958,0.2,0.790453379,-0.131798289
959,0.2,0.835942292,0.194911935
960,0.2,0.882114503,-0.197266402
961,0.2,0.928599191,0.252330776
962,0.2,0.974800704,0.287095629
963,0.2,1.019220903,-0.409653851
964,0.2,1.05952583,0.063049216
965,0.2,1.09350103,0.31854021
966,0.2,1.120014654,-0.35408097
967,0.2,1.139281455,-0.422162043
968,0.2,1.152599122,-0.041187068
969,0.2,1.161959933,-0.087177719
970,0.2,1.169690377,-0.477321195
971,0.2,1.178090183,0.213458712
972,0.2,1.189036205,-0.304319622
973,0.2,1.203583043,-0.4903961
974,0.2,1.221627244,0.193113683
975,0.2,1.24169047,0.539797586
976,0.2,1.260881114,0.327839593
977,0.2,1.275130938,-0.233351235
978,0.2,1.279832839,0.304582935
979,0.2,1.270999496,-0.290780248
980,0.2,1.246793756,0.190186315
981,0.2,1.208505301,-0.147815035
982,0.2,1.159910833,0.254061473
983,0.2,1.105520144,-0.533889138
984,0.2,1.049181471,0.526901268
985,0.2,0.993586241,0.320191129
986,0.2,0.940312619,-0.275817987
987,0.2,0.890018763,0.015776601
988,0.2,0.842645475,0.174970017
989,0.2,0.797639982,-0.385836835
990,0.2,0.75423655,0.525688193
991,0.2,0.711773377,0.051220328
992,0.2,0.669957773,-0.487194423
993,0.2,0.628985055,0.454677426
994,0.2,0.589495481,0.041188699
995,0.2,0.552459219,-0.491285437
996,0.2,0.519119725,0.036987045
997,0.2,0.491075356,-0.233957943
998,0.2,0.470486097,-0.185742681
999,0.2,0.460281841,0.027764773
1000,0.2,0.464076324,-0.474646214
1001,0.2,0.485311001,0.405080706
1002,0.2,0.52544242,0.159318692
1003,0.2,0.582201337,0.138430031
1004,0.2,0.649757602,0.019516439
1005,0.2,0.720955656,-0.130198493
1006,0.2,0.78963513,-0.46303241
1007,0.2,0.851592159,-0.012010684
1008,0.2,0.904428704,-0.382915227
1009,0.2,0.947061205,-0.04166408
1010,0.2,0.979306023,0.083795458
1011,0.2,1.001607133,0.532588657
1012,0.2,1.014855758,0.379017913
1013,0.2,1.020268188,0.145685224
1014,0.2,1.019322293,-0.211077358
1015,0.2,1.013763132,-0.129263141
1016,0.2,1.005674755,0.201778655
1017,0.2,0.997579259,-0.031250163
1018,0.2,0.992454627,-0.414682608
1019,0.2,0.993489908,0.272421954
1020,0.2,1.003447258,-0.155332668
1021,0.2,1.023732202,0.268605711
1022,0.2,1.053412779,0.121551949
1023,0.2,1.08844649,0.107170894
1024,0.2,1.121941691,0.057847376
1025,0.2,1.146586061,-0.536363852
1026,0.2,1.158115282,-0.50964121
1027,0.2,1.156660728,0.161975565
1028,0.2,1.145342113,0.047719852
1029,0.2,1.128221945,0.367019359
1030,0.2,1.109050826,0.531072228
1031,0.2,1.090796901,0.542539307
1032,0.2,1.075534098,-0.313027147
1033,0.2,1.064401456,-0.394493221
1034,0.2,1.057534865,0.509290047
1035,0.2,1.053995071,-0.050288034
1036,0.2,1.051764725,0.237067842
1037,0.2,1.047871774,0.436750849
1038,0.2,1.038719234,0.53827486
1039,0.2,1.020875964,0.548673683
1040,0.2,0.992531444,0.001743472
1041,0.2,0.95482507,0.186209407
1042,0.2,0.911513835,0.450113381
1043,0.2,0.867156581,-0.501705798
1044,0.2,0.825634584,0.460213323
1045,0.2,0.78972095,0.274705343
1046,0.2,0.761153715,0.091952189
1047,0.2,0.740721546,0.285734646
1048,0.2,0.728278705,0.519562578
1049,0.2,0.722806866,-0.387355368
1050,0.2,0.722636215,-0.207737042
1051,0.2,0.725832316,-0.2811708
1052,0.2,0.730665057,-0.462457749
1053,0.2,0.736059712,-0.04443061
1054,0.2,0.741961363,0.369460254
1055,0.2,0.749575146,0.41530709
1056,0.2,0.761410094,0.518220166
1057,0.2,0.780849307,0.359024345
1058,0.2,0.810764204,-0.098762803
1059,0.2,0.851380947,-0.28070236
1060,0.2,0.899298908,0.481769909
1061,0.2,0.949176732,-0.477008616
1062,0.2,0.996437764,0.031979901
1063,0.2,1.038614637,0.192693183
1064,0.2,1.075154679,0.319588335
1065,0.2,1.106655589,-0.217925255
1066,0.2,1.134164718,0.225221917
1067,0.2,1.158715511,-0.317480142
1068,0.2,1.181094211,0.296152072
1069,0.2,1.201788175,0.397773582
1070,0.2,1.221054403,0.129301325
1071,0.2,1.239044022,0.466888916
1072,0.2,1.255928874,-0.03929035
1073,0.2,1.271981263,0.146702229
1074,0.2,1.287508057,0.254014328
1075,0.2,1.302417259,-0.522154402
1076,0.2,1.315219183,-0.50923115
1077,0.2,1.322039506,0.540439004
1078,0.2,1.31746168,0.407251007
1079,0.2,1.297719364,0.286918172
1080,0.2,1.262989201,0.525288561
1081,0.2,1.216456993,-0.48884156
1082,0.2,1.162101273,-0.359749911
1083,0.2,1.103328348,-0.328119315
1084,0.2,1.042627635,0.154214453
1085,0.2,0.981701984,0.433350526
1086,0.2,0.921697463,-0.494734344
1087,0.2,0.863389851,-0.385187865
1088,0.2,0.807302482,-0.392048049
1089,0.2,0.753771345,-0.206749824
1090,0.2,0.70298086,-0.349739391
1091,0.2,0.654992827,-0.240593382
1092,0.2,0.609795952,-0.284935471
1093,0.2,0.567408923,0.040163759
1094,0.2,0.528041465,-0.005152223
1095,0.2,0.492245623,0.459136531
1096,0.2,0.460987877,0.310325348
1097,0.2,0.435704372,0.374347903
1098,0.2,0.418455859,-0.22966633
1099,0.2,0.412149139,-0.398649909
1100,0.2,0.420536723,0.283068899
1101,0.2,0.44742153,0.385410995
1102,0.2,0.494588661,-0.170785096
1103,0.2,0.55934515,-0.215362157
1104,0.2,0.634275005,-0.283408101
1105,0.2,0.710246225,0.489138803
1106,0.2,0.779919218,-0.081015709
1107,0.2,0.839109695,0.037402891
1108,0.2,0.886277697,-0.218707947
1109,0.2,0.921497954,-0.014001148
1110,0.2,0.945652187,-0.357069015
1111,0.2,0.959971331,0.017311633
1112,0.2,0.965839099,-0.336011629
1113,0.2,0.964743904,0.506250597
1114,0.2,0.958300773,-0.362809156
1115,0.2,0.948316291,0.37093222
1116,0.2,0.936898085,-0.450070898
1117,0.2,0.926589427,-0.394184844
1118,0.2,0.920432841,-0.029143187
1119,0.2,0.921757638,-0.45660248
1120,0.2,0.933485075,0.464453119
1121,0.2,0.957020457,0.269475749
1122,0.2,0.991119575,-0.358000704
1123,0.2,1.031259386,-0.362402661
1124,0.2,1.070495029,-0.067356561
1125,0.2,1.102345244,-0.35349628
1126,0.2,1.123659477,0.502854876
1127,0.2,1.135000608,0.244040393
1128,0.2,1.139112061,-0.13578492
1129,0.2,1.139320816,-0.100816882
1130,0.2,1.138619234,0.359466911
1131,0.2,1.139270713,-0.498206039
1132,0.2,1.142660447,0.315768452
1133,0.2,1.149251778,0.394346738
1134,0.2,1.158623922,-0.529837911
1135,0.2,1.169591154,-0.422626876
1136,0.2,1.180336524,-0.261189108
1137,0.2,1.18840891,0.331844409
1138,0.2,1.190535697,-0.282827551
1139,0.2,1.182726952,-0.287472326
1140,0.2,1.161669992,0.20062003
1141,0.2,1.127155949,-0.156126338
1142,0.2,1.082742567,0.45011186
1143,0.2,1.033572023,0.210629408
1144,0.2,0.984045553,0.355530625
1145,0.2,0.937014075,0.124143454
1146,0.2,0.893900957,0.172432814
1147,0.2,0.855030729,-0.313924681
1148,0.2,0.819942863,-0.516201383
1149,0.2,0.787698615,-0.124418465
1150,0.2,0.757202003,0.258177874
1151,0.2,0.727506737,-0.348622145
1152,0.2,0.698046501,-0.393083046
1153,0.2,0.668743694,-0.01280585
1154,0.2,0.640020751,-0.40912164
1155,0.2,0.612808577,-0.155812194
1156,0.2,0.588651343,-0.304871543
1157,0.2,0.569913181,0.292806759
1158,0.2,0.559909942,-0.282002649
1159,0.2,0.562588749,-0.190139537
1160,0.2,0.581357346,0.435778688
1161,0.2,0.617226396,-0.515148723
1162,0.2,0.667592753,-0.250247269
1163,0.2,0.727072241,-0.121114098
1164,0.2,0.789753002,0.537389232
1165,0.2,0.850949051,0.316832272
1166,0.2,0.907655507,0.345336774
1167,0.2,0.958201156,0.415215999
1168,0.2,1.0017461,-0.183714617
1169,0.2,1.037926149,0.347949437
1170,0.2,1.06668326,-0.367810104
1171,0.2,1.088219865,0.532471151
1172,0.2,1.103010228,0.109188135
1173,0.2,1.111839306,-0.36451662
1174,0.2,1.115873428,-0.068335037
1175,0.2,1.116764179,0.428300153
1176,0.2,1.116735496,0.558252883
1177,0.2,1.11852157,-0.12161147
1178,0.2,1.124973573,-0.425583194
1179,0.2,1.138248094,0.409958537
1180,0.2,1.158720841,0.390879897
1181,0.2,1.18395327,0.461567161
1182,0.2,1.208347919,-0.193286798
1183,0.2,1.224559439,-0.477159787
1184,0.2,1.226699628,0.553382546
1185,0.2,1.212920355,-0.474197969
1186,0.2,1.185255053,0.149584931
1187,0.2,1.147678297,0.516418047
1188,0.2,1.104356,0.004392266
1189,0.2,1.058796438,-0.367461873
1190,0.2,1.01364569,0.097091783
1191,0.2,0.970739416,0.333160244
1192,0.2,0.931175862,0.432933688
1193,0.2,0.895314322,0.504279751
1194,0.2,0.862707844,-0.068946486
1195,0.2,0.832085095,-0.187527785
1196,0.2,0.801576889,0.408633036
1197,0.2,0.769322075,-0.248635722
1198,0.2,0.734307759,0.514989177
1199,0.2,0.696956569,0.002374709
1200,0.2,0.659011127,0.092053924
1201,0.2,0.622887271,-0.441342908
1202,0.2,0.591132057,0.316621561
1203,0.2,0.566304402,0.512118194
1204,0.2,0.551079896,-0.247937874
1205,0.2,0.548207741,-0.295346306
1206,0.2,0.560017489,-0.517902219
1207,0.2,0.587462811,-0.337943971
1208,0.2,0.629244991,0.059957464
1209,0.2,0.681848879,0.298482166
1210,0.2,0.740658722,-0.16831094
1211,0.2,0.801333814,0.103869098
1212,0.2,0.86057629,0.358630282
1213,0.2,0.916133871,0.323408448
1214,0.2,0.966391753,0.346674542
1215,0.2,1.009990408,0.404592074
1216,0.2,1.045766775,-0.274006277
1217,0.2,1.073013857,-0.273058757
1218,0.2,1.091757477,-0.447025616
1219,0.2,1.102806641,0.047290832
1220,0.2,1.107626121,0.213823487
1221,0.2,1.108191266,0.283454791
1222,0.2,1.10688743,-0.300574777
1223,0.2,1.106396302,0.386633164
1224,0.2,1.109453655,0.011620356
1225,0.2,1.118392689,0.202081996
1226,0.2,1.134488685,-0.011783123
1227,0.2,1.157194877,0.214134242
1228,0.2,1.183428937,-0.331173078
1229,0.2,1.207428126,0.547363309
1230,0.2,1.222111053,-0.325730667
1231,0.2,1.221997215,-0.319427319
1232,0.2,1.205637231,0.333042927
1233,0.2,1.17553097,-0.340563584
1234,0.2,1.136168149,0.44939054
1235,0.2,1.092122321,0.548714195
1236,0.2,1.047099017,-0.453242094
1237,0.2,1.003726551,-0.054400071
1238,0.2,0.963633104,-0.254980072
1239,0.2,0.927535177,-0.328177668
1240,0.2,0.895262936,-0.131609922
1241,0.2,0.865781482,0.434361562
1242,0.2,0.837342451,0.223779504
1243,0.2,0.80789483,-0.202825866
1244,0.2,0.775762247,0.533109471
1245,0.2,0.74036333,0.161710353
1246,0.2,0.702556395,-0.250454943
1247,0.2,0.664357319,-0.196130741
1248,0.2,0.628319967,0.098938443
1249,0.2,0.59711199,0.022662463
1250,0.2,0.573457515,-0.333532584
1251,0.2,0.560194385,-0.405451916
1252,0.2,0.560068748,0.45602487
1253,0.2,0.575032551,-0.529419427
1254,0.2,0.605254992,0.011012015
1255,0.2,0.648599276,0.04496197
1256,0.2,0.701182177,0.281818475
1257,0.2,0.758672221,0.154718285
1258,0.2,0.817387653,-0.23739013
1259,0.2,0.874671372,-0.015861702
1260,0.2,0.92866669,0.541087932
1261,0.2,0.977872746,-0.05317562
1262,0.2,1.020844365,0.34636279
1263,0.2,1.0562645,0.146261203
1264,0.2,1.083308116,0.109332468
1265,0.2,1.101952884,-0.055798213
1266,0.2,1.11302066,0.483848616
1267,0.2,1.118038077,-0.051579803
1268,0.2,1.119081465,0.32726023
1269,0.2,1.11865067,0.487326956
1270,0.2,1.119494738,-0.254521146
1271,0.2,1.124279301,0.142001336
1272,0.2,1.135058577,-0.133334524
1273,0.2,1.152623656,-0.265380761
1274,0.2,1.175826628,-0.463612473
1275,0.2,1.20104088,-0.174484271
1276,0.2,1.222284269,0.109206294
1277,0.2,1.232795809,0.455407003
1278,0.2,1.227838489,-0.131354193
1279,0.2,1.206721512,-0.063692948
1280,0.2,1.172407808,0.260240649
1281,0.2,1.129524593,-0.000535617
1282,0.2,1.082579178,-0.064418332
1283,0.2,1.035127699,0.049266764
1284,0.2,0.98963142,0.075472107
1285,0.2,0.94755468,-0.444464634
1286,0.2,0.909456113,0.310150115
1287,0.2,0.87502431,-0.472654055
1288,0.2,0.843138435,-0.012053249
1289,0.2,0.812090653,0.296777817
1290,0.2,0.780059896,-0.033778624
1291,0.2,0.745766843,0.225282573
1292,0.2,0.709037769,-0.522928127
1293,0.2,0.670942701,-0.086637814
1294,0.2,0.633445157,-0.34344375
1295,0.2,0.598910638,0.087309265
1296,0.2,0.569861268,0.009572327
1297,0.2,0.549016372,0.112464012
1298,0.2,0.539345331,0.445053501
1299,0.2,0.543755789,-0.371850448
1300,0.2,0.564188038,-0.273736243
1301,0.2,0.600441602,0.41465123
1302,0.2,0.64969676,0.307263159
1303,0.2,0.707366698,-0.339344324
1304,0.2,0.768656517,0.181354128
1305,0.2,0.829685006,-0.009471073
1306,0.2,0.887730304,-0.540994091
1307,0.2,0.94090496,-0.550612562
1308,0.2,0.987737052,0.049715172
1309,0.2,1.026987156,0.351677232
1310,0.2,1.05777851,-0.115932404
1311,0.2,1.079851036,0.499274049
1312,0.2,1.093688321,-0.022701839
1313,0.2,1.10046255,0.078178232
1314,0.2,1.101913703,0.467342422
1315,0.2,1.100259854,0.057576273
1316,0.2,1.09812298,-0.521006659
1317,0.2,1.098362138,0.104939108
1318,0.2,1.103693747,0.318149346
1319,0.2,1.116078722,-0.198083578
1320,0.2,1.1359779,-0.491498521
1321,0.2,1.161595521,0.027788861
1322,0.2,1.188368319,0.224509243
1323,0.2,1.209479522,-0.500191232
1324,0.2,1.21817139,0.381464394
1325,0.2,1.210818992,0.486354679
1326,0.2,1.188183652,0.206160768
1327,0.2,1.154080367,-0.156912662
1328,0.2,1.113216362,-0.079850381
1329,0.2,1.069773273,-0.020139974
1330,0.2,1.026914144,0.543329111
1331,0.2,0.986768341,-0.091125878
1332,0.2,0.950518431,-0.086235453
1333,0.2,0.918430993,0.483268159
1334,0.2,0.889839398,-0.372831812
1335,0.2,0.863196789,-0.355579062
1336,0.2,0.836357974,0.53219203
1337,0.2,0.807177862,-0.519511012
1338,0.2,0.77431862,0.28039882
1339,0.2,0.737894379,0.447839069
1340,0.2,0.69951052,-0.504564468
1341,0.2,0.661687901,0.457902799
1342,0.2,0.627211466,-0.114957499
1343,0.2,0.598853117,-0.277135872
1344,0.2,0.579397998,-0.367296852
1345,0.2,0.571607903,0.076654906
1346,0.2,0.577794705,0.445985144
1347,0.2,0.598981381,-0.473871946
1348,0.2,0.634146691,-0.231935035
1349,0.2,0.680280156,-0.230515069
1350,0.2,0.733369225,0.281993114
1351,0.2,0.789607572,-0.384230773
1352,0.2,0.84608789,-0.028410031
1353,0.2,0.900823681,-0.012145507
