time,input,value,zeros
851,0.018146561,0.145342538,0
852,0.190694512,0.156459322,0
853,0.177413965,0.176685672,0
854,-0.129389306,0.13479028,0
855,0.018398705,0.154849481,0
856,0.057944424,0.163645154,0
857,-0.158031527,0.164658716,0
858,-0.184716909,0.120660424,0
859,0.108366146,0.1184729,0
860,0.182924457,0.158565312,0
861,-0.155726629,0.164394626,0
862,-0.039101009,0.117212016,0
863,-0.189000452,0.13339615,0
864,-0.034244496,0.186242928,0
865,-0.116404653,0.168729308,0
866,0.167230268,0.153122054,0
867,-0.108706627,0.117667926,0
868,0.192772333,0.173883358,0
869,-0.091296958,0.196468973,0
870,0.012614692,0.149309719,0
871,0.178378574,0.153495597,0
872,0.161965607,0.147478792,0
873,0.179615311,0.10997559,0
874,-0.079591275,0.132324582,0
875,0.106443415,0.163535159,0
876,-0.124244077,0.188004136,0
877,-0.159455613,0.191062941,0
878,-0.165605428,0.126548886,0
879,0.003693325,0.170503025,0
880,0.031060448,0.164283357,0
881,0.074765517,0.170304844,0
882,-0.099373081,0.182573637,0
883,-0.021798189,0.142596524,0
884,0.016492412,0.157015377,0
885,0.027272473,0.162742109,0
886,0.172168414,0.157212043,0
887,-0.131047179,0.118756025,0
888,-0.184300377,0.177398643,0
889,-0.160424366,0.166420493,0
890,-0.193797098,0.155759709,0
891,0.168159909,0.137382869,0
892,0.098578358,0.126850154,0
893,0.042163556,0.144359098,0
894,-0.048921563,0.155205855,0
895,-0.063403648,0.156217073,0
896,-0.068984176,0.142172579,0
897,0.051004837,0.166736531,0
898,0.053186448,0.148663508,0
899,0.192167604,0.142948487,0
900,0.147769975,0.097573973,0
901,0.056629264,0.173464202,0
902,-0.036190285,0.173025399,0
903,0.168374932,0.16259883,0
904,-0.019431222,0.148770083,0
905,0.16570905,0.157727328,0
906,-0.189457965,0.142108688,0
907,-0.063224277,0.138892604,0
908,-0.097568999,0.146941914,0
909,0.11085265,0.126861641,0
910,-0.081578152,0.171940953,0
911,-0.097016628,0.157912218,0
912,-0.011465641,0.164695113,0
913,-0.171885141,0.159016803,0
914,-0.109361793,0.164759417,0
915,-0.154101391,0.134855619,0
916,-0.168008511,0.194418302,0
917,-0.02364516,0.189426307,0
918,0.192970224,0.175545107,0
919,0.185534858,0.199140132,0
920,0.119038201,0.154082161,0
921,0.016694481,0.141951233,0
922,-0.017689717,0.15420718,0
923,-0.115586321,0.163679323,0
924,-0.107744421,0.18174901,0
925,0.036439919,0.194779249,0
926,-0.096704779,0.166283681,0
927,0.102961459,0.167622413,0
928,0.020618428,0.194329322,0
929,-0.160949869,0.180728128,0
930,-0.139797442,0.140836239,0
931,-0.141685682,0.150623765,0
932,0.196227284,0.161710845,0
933,-0.189563073,0.128255827,0
934,0.042693739,0.179802894,0
935,-0.15915176,0.171242845,0
936,0.003770241,0.188513166,0
937,-0.125031462,0.172817376,0
938,0.002888756,0.162398688,0
939,-0.045929794,0.161313951,0
940,0.035466131,0.171071879,0
941,0.168297618,0.157878194,0
942,0.03342317,0.2099648,0
943,0.125160835,0.17136697,0
944,0.107013219,0.17438898,0
945,0.043025408,0.141949865,0
946,0.013512924,0.154976807,0
947,-0.085808441,0.156962273,0
948,-0.150324612,0.159762565,0
949,-0.00641437,0.171542725,0
950,-0.053057283,0.165444238,0
951,0.083208362,0.150006075,0
952,0.180627428,0.161596696,0
953,-0.077152408,0.19538258,0
954,0.12829003,0.162173626,0
955,0.142086434,0.170066105,0
956,-0.181623952,0.16791255,0
957,0.145511367,0.18769494,0
958,-0.009543845,0.139372643,0
959,-0.151317906,0.153549543,0
960,0.062358276,0.170800036,0
961,-0.10897658,0.173187167,0
962,-0.015924032,0.136992665,0
963,0.154493443,0.154291411,0
964,0.117331605,0.188484436,0
965,-0.181687782,0.19703006,0
966,-0.172883351,0.225052564,0
967,0.065060522,0.149208191,0
968,-0.108450601,0.156424004,0
969,0.036925174,0.184878281,0
970,-0.067931318,0.174968029,0
971,0.19972121,0.178821532,0
972,0.083516723,0.164488381,0
973,-0.198732085,0.183287909,0
974,0.107893585,0.136530178,0
975,-0.119907533,0.123505729,0
976,0.075799702,0.178503716,0
977,0.099941384,0.175502017,0
978,-0.104669152,0.150932101,0
979,0.181186711,0.151944839,0
980,0.03391331,0.139417091,0
981,0.119783227,0.163019338,0
982,0.173841001,0.17668529,0
983,-0.169362831,0.115136114,0
984,0.065440652,0.115830638,0
985,0.194973867,0.131611095,0
986,-0.099067574,0.171513273,0
987,-0.184225512,0.149393946,0
988,0.194248789,0.184688996,0
989,-0.146859695,0.22204431,0
990,-0.129523707,0.176565697,0
991,-0.006882076,0.143880098,0
992,0.054434018,0.152788849,0
993,0.194791628,0.143951915,0
994,-0.160186125,0.173767018,0
995,0.077473117,0.119619505,0
996,-0.199476519,0.134171356,0
997,0.106970374,0.206113959,0
998,-0.072008182,0.210085126,0
999,0.183205138,0.196566723,0
1000,-0.121840968,0.139666472,0
1001,0.135053566,0.154474971,0
1002,-0.0050135,0.169968778,0
1003,-0.1558652,0.163534458,0
1004,-0.059454793,0.200150016,0
1005,0.104425215,0.170092005,0
1006,-0.044134063,0.134621064,0
1007,-0.017394399,0.145052293,0
1008,-0.157062298,0.157609436,0
1009,0.185069967,0.116979752,0
1010,0.195238744,0.110348771,0
1011,-0.038467814,0.181058294,0
1012,0.147016424,0.168633496,0
1013,-0.174653119,0.129270836,0
1014,0.073623964,0.164141811,0
1015,0.075432714,0.172903343,0
1016,-0.074408814,0.159677474,0
1017,0.055407708,0.16186581,0
1018,0.056494513,0.147827996,0
1019,-0.002812613,0.171212582,0
1020,0.142400164,0.163954074,0
1021,-0.141856627,0.154254241,0
1022,-0.03147146,0.127285462,0
1023,-0.119696563,0.156310378,0
1024,0.191549583,0.1460184,0
1025,-0.002014718,0.176878175,0
1026,-0.050213038,0.167131556,0
1027,0.140156244,0.159108896,0
1028,0.077760345,0.17209966,0
1029,-0.05689675,0.165020357,0
1030,-0.050558199,0.150456069,0
1031,-0.123298246,0.167739973,0
1032,0.112996535,0.16946152,0
1033,-0.198630633,0.144363531,0
1034,0.172408758,0.097918654,0
1035,0.07577405,0.136542051,0
1036,-0.098899131,0.145699738,0
1037,0.066173707,0.133906675,0
1038,-0.009276276,0.157821112,0
1039,0.16190606,0.159729424,0
1040,-0.077796132,0.147329618,0
1041,0.171509696,0.169345911,0
1042,-0.095568935,0.192253962,0
1043,-0.02275082,0.200424564,0
1044,0.083057927,0.169686138,0
1045,0.161177826,0.174029269,0
1046,0.005249245,0.142657645,0
1047,0.000209613,0.155067508,0
1048,-0.180083317,0.159452642,0
1049,-0.100243937,0.117415032,0
1050,0.115392422,0.156477996,0
1051,-0.120734303,0.18943602,0
1052,0.152437136,0.189832314,0
1053,-0.054272884,0.167451269,0
1054,-0.09202001,0.157049851,0
1055,0.035989811,0.137501214,0
1056,-0.133819767,0.152343686,0
1057,-0.004372087,0.157711626,0
1058,0.185353459,0.160990555,0
1059,0.031841173,0.133194564,0
1060,0.11631916,0.156138526,0
1061,0.031538481,0.138279949,0
1062,0.016749856,0.159415547,0
1063,0.105028673,0.158577263,0
1064,-0.14309786,0.14505819,0
1065,-0.043057303,0.146666002,0
1066,0.121483307,0.163704051,0
1067,0.179604756,0.160753861,0
1068,-0.184619126,0.210401329,0
1069,0.067678361,0.1708422,0
1070,-0.134766695,0.176812499,0
1071,-0.153468083,0.16108298,0
1072,-0.147030772,0.157785078,0
1073,-0.043590196,0.137202403,0
1074,-0.113702663,0.16170133,0
1075,0.078812783,0.169169708,0
1076,-0.13714926,0.179233633,0
1077,-0.063793606,0.1319214,0
1078,-0.066750011,0.168166798,0
1079,0.053980383,0.157244114,0
1080,-0.037716714,0.148843142,0
1081,0.067199797,0.16503709,0
1082,0.198030779,0.147697907,0
1083,0.161517655,0.142927424,0
1084,-0.063880008,0.126564431,0
1085,-0.097080528,0.140142734,0
1086,-0.071124594,0.172579815,0
1087,-0.002693668,0.171533079,0
1088,-0.192430511,0.164943991,0
1089,-0.085951238,0.146582171,0
1090,0.063483408,0.160027811,0
1091,-0.148062737,0.166713882,0
1092,-0.15366001,0.118867275,0
1093,-0.187107581,0.1074117,0
1094,-0.084560429,0.158075744,0
1095,0.031004242,0.171646525,0
1096,-0.1845778,0.161389107,0
1097,0.090507283,0.161486121,0
1098,0.158549022,0.13457118,0
1099,0.095455992,0.129933957,0
1100,-0.037910224,0.157620941,0
1101,-0.167093787,0.167273062,0
1102,-0.030493507,0.200975516,0
1103,-0.1482776,0.184430464,0
1104,-0.18777255,0.189143896,0
1105,-0.149238848,0.163695032,0
1106,-0.057100687,0.203936867,0
1107,-0.101793998,0.170692957,0
1108,0.006546069,0.141527187,0
1109,0.027029087,0.155490573,0
1110,-0.021371561,0.158597301,0
1111,0.089562235,0.166700138,0
1112,-0.065512773,0.160376262,0
1113,-0.116989278,0.176272599,0
1114,0.196562761,0.200696437,0
1115,-0.199164262,0.133245712,0
1116,0.173802534,0.168141939,0
1117,0.131965399,0.137622705,0
1118,-0.068175346,0.153583264,0
1119,0.092326667,0.155679938,0
1120,-0.144455019,0.156283601,0
1121,-0.103323259,0.140048419,0
1122,0.08439173,0.163245502,0
1123,-0.143405102,0.147099997,0
1124,0.128978652,0.113289632,0
1125,-0.047163226,0.103771805,0
1126,-0.025513271,0.126301081,0
1127,0.017217767,0.141661683,0
1128,-0.159651184,0.150660917,0
1129,0.106088692,0.133619701,0
1130,-0.055623791,0.126291262,0
1131,0.167099999,0.155007564,0
1132,0.08873264,0.178202927,0
1133,-0.120810764,0.146633337,0
1134,-0.127484523,0.130701254,0
1135,0.045747342,0.15733162,0
1136,-0.119949754,0.156827052,0
1137,0.163570766,0.155531401,0
1138,-0.074476044,0.119081386,0
1139,-0.126518717,0.132561158,0
1140,0.168528332,0.159989352,0
1141,-0.035256072,0.202172574,0
1142,0.045413976,0.171516729,0
1143,-0.184703419,0.156366421,0
1144,0.141839323,0.194286635,0
1145,0.045242195,0.183617105,0
1146,-0.017206913,0.161927641,0
1147,-0.095720378,0.157610656,0
1148,-0.098608869,0.170893724,0
1149,-0.129000332,0.184430487,0
1150,0.058724182,0.138790207,0
1151,-0.112919172,0.150478632,0
1152,-0.189927149,0.150015777,0
1153,0.068664264,0.209989454,0
1154,-0.168247005,0.195476301,0
1155,-0.193883589,0.16387215,0
1156,-0.111007739,0.167959668,0
1157,-0.065907144,0.18051499,0
1158,-0.195020115,0.179358927,0
1159,-0.137856501,0.206976986,0
1160,-0.148687279,0.167992357,0
1161,-0.132802037,0.190471632,0
1162,0.16809819,0.212238271,0
1163,0.072990518,0.200880743,0
1164,-0.195053769,0.160583151,0
1165,0.054995489,0.219601707,0
1166,0.131570637,0.177437917,0
1167,-0.017045434,0.157045825,0
1168,-0.009503979,0.166804154,0
1169,0.081817926,0.167519583,0
1170,-0.013435883,0.147257049,0
1171,-0.090579136,0.16010554,0
1172,-0.196669427,0.139357508,0
1173,-0.191391507,0.132096397,0
1174,-0.106689698,0.206377755,0
1175,0.150334501,0.170381874,0
1176,0.171954768,0.194622248,0
1177,-0.036489338,0.169964391,0
1178,-0.139373642,0.165569698,0
1179,-0.05699097,0.146252438,0
1180,-0.050162449,0.156958406,0
1181,0.025032664,0.166786852,0
1182,-0.076690861,0.156397618,0
1183,0.111256673,0.181959544,0
1184,0.167642189,0.152388447,0
1185,0.065991106,0.196178147,0
1186,-0.077901351,0.192423062,0
1187,0.12924225,0.178201247,0
1188,0.044993426,0.141526693,0
1189,0.007359406,0.150422595,0
1190,0.038609313,0.157157704,0
1191,-0.077187868,0.161746767,0
1192,0.05783782,0.170896366,0
1193,-0.047233123,0.175301255,0
1194,0.03719617,0.155405349,0
1195,0.117888844,0.163351822,0
1196,-0.079887369,0.148677387,0
1197,-0.120853652,0.141030148,0
1198,0.003172131,0.145191863,0
1199,-0.131943789,0.154984194,0
1200,-0.09100313,0.151049133,0
1201,0.049216604,0.167690736,0
1202,-0.063647969,0.167770817,0
1203,0.091955072,0.16801449,0
1204,-0.109387434,0.168666638,0
1205,-0.18183582,0.144551188,0
1206,0.188160314,0.176412773,0
1207,0.11347394,0.132797946,0
1208,0.143415104,0.150851295,0
1209,0.001902931,0.12880958,0
1210,0.09676972,0.148408459,0
1211,-0.028766559,0.163197697,0
1212,-0.131873076,0.164349294,0
1213,0.146337272,0.143819879,0
1214,-0.110808364,0.130078496,0
1215,0.172193036,0.178894063,0
1216,0.134002942,0.215842718,0
1217,-0.149756686,0.204365467,0
1218,0.109536698,0.145735237,0
1219,0.137659334,0.155863297,0
1220,-0.135427125,0.179603916,0
1221,-0.094531668,0.174827278,0
1222,0.188078738,0.185949904,0
1223,0.021060299,0.213014386,0
1224,0.002542617,0.179406574,0
1225,0.07388619,0.170925827,0
1226,0.02776126,0.181730749,0
1227,0.02118942,0.164560902,0
1228,-0.092610902,0.167262192,0
1229,-0.171299106,0.145884531,0
1230,0.181440683,0.191424112,0
1231,-0.077485075,0.148688158,0
1232,-0.122633406,0.135748149,0
1233,0.175271506,0.1483798,0
1234,0.124633105,0.157305124,0
1235,0.02743727,0.173682616,0
1236,0.1511617,0.167269298,0
1237,-0.119349208,0.16836859,0
1238,0.008922754,0.1805934,0
1239,-0.097626,0.166489411,0
1240,-0.152360098,0.137011887,0
1241,0.141949338,0.169660182,0
1242,-0.179455021,0.138397518,0
1243,0.054144004,0.10546056,0
1244,0.047812023,0.150008645,0
1245,-0.126076121,0.158648079,0
1246,-0.177186161,0.131238636,0
1247,0.000999777,0.180973594,0
1248,-0.066237033,0.168045716,0
1249,0.089854521,0.172766689,0
1250,0.105253686,0.14435763,0
1251,0.18300608,0.17668631,0
1252,-0.101751773,0.117230172,0
1253,-0.124417543,0.135729188,0
1254,0.12792472,0.142217636,0
1255,-0.059202893,0.129337583,0
1256,-0.030757395,0.164227331,0
1257,0.136160662,0.161798371,0
1258,-0.008175293,0.14724636,0
1259,-0.070770529,0.154053641,0
1260,0.161339909,0.146387962,0
1261,0.17115659,0.199001152,0
1262,-0.018361552,0.148474635,0
1263,0.140633141,0.159316119,0
1264,0.150829561,0.187143934,0
1265,-0.180578492,0.157692183,0
1266,-0.008418893,0.168454025,0
1267,0.065680677,0.162542092,0
1268,0.053109964,0.161206906,0
1269,-0.168829697,0.155977547,0
1270,0.031171307,0.118773297,0
1271,-0.171399031,0.153246966,0
1272,0.048720058,0.162746372,0
1273,0.011228279,0.172016128,0
1274,0.049075062,0.167904738,0
1275,0.009042882,0.150347748,0
1276,0.066054426,0.156816601,0
1277,-0.005218541,0.1657968,0
1278,0.094675967,0.162295521,0
1279,0.158774178,0.137419588,0
1280,0.13572932,0.159281579,0
1281,0.046399373,0.125534601,0
1282,-0.147097299,0.150843952,0
1283,-0.099821586,0.154452973,0
1284,-0.198270521,0.150808779,0
1285,0.019038143,0.153966423,0
1286,-0.17482055,0.159756279,0
1287,-0.078605039,0.161438073,0
1288,-0.091842972,0.149503783,0
1289,-0.010860636,0.134212951,0
1290,-0.165296669,0.14811735,0
1291,-0.149807269,0.143955347,0
1292,-0.113369757,0.187088409,0
1293,-0.018349733,0.187538327,0
1294,0.154822464,0.176500452,0
1295,0.016397307,0.171509803,0
1296,0.170558755,0.161042104,0
1297,-0.10343217,0.141254175,0
1298,0.079735871,0.167930968,0
1299,0.006577591,0.162675587,0
1300,0.059682242,0.160573112,0
1301,-0.096702378,0.148088799,0
1302,0.130775068,0.173193809,0
1303,-0.096085933,0.16264976,0
1304,-0.153473875,0.139699234,0
1305,-0.032397884,0.149231364,0
1306,0.160847434,0.14816814,0
1307,0.075292208,0.131003944,0
1308,-0.103208406,0.158414779,0
1309,-0.032538232,0.158654165,0
1310,0.043002893,0.1568178,0
1311,0.030246512,0.152772202,0
1312,0.015412601,0.163456591,0
1313,0.133593113,0.159245371,0
1314,-0.051280816,0.129101485,0
1315,-0.044911176,0.150949461,0
1316,0.060845192,0.145835064,0
1317,-0.016505703,0.161605482,0
1318,0.136665111,0.163455124,0
1319,0.078165434,0.154967789,0
1320,-0.092629476,0.163450968,0
1321,-0.158333398,0.157457989,0
1322,0.105124774,0.155776159,0
1323,0.082687753,0.1798079,0
1324,0.09619428,0.161628587,0
1325,-0.081464992,0.154897629,0
1326,-0.015286625,0.151417316,0
1327,-0.148979746,0.157950858,0
1328,-0.197041158,0.129487226,0
1329,-0.184587945,0.12588776,0
1330,-0.040832152,0.173093028,0
1331,-0.105075497,0.175017795,0
1332,0.048131108,0.149631111,0
1333,-0.151616082,0.162521506,0
1334,-0.073980533,0.139406164,0
1335,-0.152276401,0.161452146,0
1336,-0.045011907,0.16424504,0
1337,0.179264953,0.171968437,0
1338,0.055536257,0.111957528,0
1339,-0.15490875,0.126804024,0
1340,-0.055243667,0.157268256,0
1341,0.136296586,0.167842137,0
1342,0.112020973,0.172890866,0
1343,0.082883082,0.139672085,0
1344,0.099618777,0.143273755,0
1345,-0.124745926,0.131097739,0
1346,0.13551631,0.157499147,0
1347,-0.091790628,0.195346826,0
1348,-0.053283681,0.165644172,0
1349,-0.063668079,0.174972621,0
1350,-0.091127636,0.171813667,0
1351,0.030202327,0.146830884,0
1352,0.153951473,0.160863642,0
1353,-0.054480767,0.180163698,0
1354,0.07824203,0.160569025,0
1355,0.118335302,0.146735354,0
1356,0.079931617,0.180257407,0
1357,-0.046047704,0.158242201,0
1358,0.047271175,0.164177113,0
1359,-0.193927764,0.158239131,0
1360,-0.025517862,0.186859819,0
1361,-0.01533032,0.170251855,0
1362,0.071959772,0.161720406,0
1363,-0.187193594,0.156116629,0
1364,-0.153617178,0.137691678,0
1365,0.130331705,0.125195034,0
1366,-0.138123991,0.163192732,0
1367,-0.109070141,0.171404247,0
1368,-0.128796989,0.157355655,0
1369,-0.147050605,0.197166917,0
1370,0.073745084,0.180817786,0
1371,-0.08916377,0.167204027,0
1372,0.184939821,0.154062579,0
1373,0.088321477,0.106693083,0
1374,0.15837481,0.119982623,0
1375,-0.188991948,0.176213782,0
1376,0.197585659,0.20606568,0
1377,0.04007258,0.14635979,0
1378,0.031506586,0.147962123,0
1379,-0.133813942,0.149294718,0
1380,0.044835718,0.141591333,0
1381,-0.001358534,0.147209403,0
1382,0.14183845,0.154793056,0
1383,0.100577736,0.176808791,0
1384,0.166751613,0.190782722,0
1385,0.086214451,0.125579091,0
1386,-0.183885119,0.173187063,0
1387,0.173430215,0.154355887,0
1388,-0.13079107,0.166554888,0
1389,0.020541987,0.189378113,0
1390,-0.005468129,0.173536859,0
1391,-0.103362231,0.166407958,0
1392,0.068742558,0.141837863,0
1393,0.193747373,0.164683718,0
1394,-0.121509139,0.21142262,0
1395,-0.047659542,0.165334505,0
1396,-0.04293809,0.176854988,0
1397,0.116133494,0.157010703,0
1398,-0.154883881,0.137767516,0
1399,0.129628403,0.148159463,0
1400,0.107174738,0.155556022,0
1401,0.070164066,0.142689278,0
1402,0.037332258,0.161466205,0
1403,0.169192874,0.172375794,0
1404,0.120701141,0.134911898,0
1405,-0.033108974,0.142314744,0
1406,0.12732242,0.155707598,0
1407,-0.156365547,0.180631911,0
1408,-0.041450023,0.204349943,0
1409,-0.056320836,0.169574557,0
1410,-0.185798648,0.155550071,0
1411,-0.08315356,0.139706666,0
1412,-0.091774424,0.14854795,0
1413,0.051417063,0.13318412,0
1414,0.074578321,0.159682574,0
1415,-0.129866964,0.156889732,0
1416,0.19875904,0.13484564,0
1417,0.10080176,0.104507877,0
1418,-0.186619351,0.132958838,0
1419,-0.151105666,0.165196263,0
1420,-0.100084903,0.20349209,0
1421,0.184163508,0.188579611,0
1422,0.099140864,0.145628028,0
1423,0.170568066,0.162438587,0
1424,0.065773406,0.180435855,0
1425,-0.069284083,0.155527143,0
1426,0.083717607,0.138238839,0
1427,0.022278636,0.165030129,0
1428,-0.038643986,0.156784653,0
1429,-0.058267105,0.168818102,0
1430,0.020698755,0.173446796,0
1431,-0.154469972,0.171930621,0
1432,0.122877464,0.14251934,0
1433,-0.198443421,0.185703908,0
1434,-0.129716224,0.151345916,0
